Year of Birth,Gender,Ethnicity,Child's First Name,Count,Rank
2014,MALE,WHITE NON HISPANIC,Ivan,15,97
2014,MALE,WHITE NON HISPANIC,Judah,15,97
2014,MALE,WHITE NON HISPANIC,Marco,15,97
2014,MALE,WHITE NON HISPANIC,Reid,15,97
2014,MALE,WHITE NON HISPANIC,Rocco,15,97
2014,MALE,WHITE NON HISPANIC,Rowan,15,97
2014,MALE,WHITE NON HISPANIC,Yitzchak,15,97
2014,MALE,WHITE NON HISPANIC,Yossi,15,97
2014,MALE,WHITE NON HISPANIC,Calvin,14,98
2014,MALE,WHITE NON HISPANIC,Derek,14,98
2014,MALE,WHITE NON HISPANIC,Dominick,14,98
2014,MALE,WHITE NON HISPANIC,Frank,14,98
2014,MALE,WHITE NON HISPANIC,Greyson,14,98
2014,MALE,WHITE NON HISPANIC,Jaxon,14,98
2014,MALE,WHITE NON HISPANIC,Jesse,14,98
2014,MALE,WHITE NON HISPANIC,Kieran,14,98
2014,MALE,WHITE NON HISPANIC,Quinn,14,98
2014,MALE,WHITE NON HISPANIC,Santino,14,98
2014,MALE,WHITE NON HISPANIC,Shalom,14,98
2014,MALE,WHITE NON HISPANIC,Yisrael,14,98
2014,MALE,WHITE NON HISPANIC,Beckett,13,99
2014,MALE,WHITE NON HISPANIC,Ben,13,99
2014,MALE,WHITE NON HISPANIC,Brady,13,99
2014,MALE,WHITE NON HISPANIC,Brayden,13,99
2014,MALE,WHITE NON HISPANIC,Efraim,13,99
2014,MALE,WHITE NON HISPANIC,Eitan,13,99
2014,MALE,WHITE NON HISPANIC,Francis,13,99
2014,MALE,WHITE NON HISPANIC,Jace,13,99
2014,MALE,WHITE NON HISPANIC,Jaxson,13,99
2014,MALE,WHITE NON HISPANIC,Marc,13,99
2014,MALE,WHITE NON HISPANIC,Mendy,13,99
2014,MALE,WHITE NON HISPANIC,Preston,13,99
2014,MALE,WHITE NON HISPANIC,Raymond,13,99
2014,MALE,WHITE NON HISPANIC,Samir,13,99
2014,MALE,WHITE NON HISPANIC,Shea,13,99
2014,MALE,WHITE NON HISPANIC,Alan,12,100
2014,MALE,WHITE NON HISPANIC,Angelo,12,100
2014,MALE,WHITE NON HISPANIC,Archer,12,100
2014,MALE,WHITE NON HISPANIC,Avrum,12,100
2014,MALE,WHITE NON HISPANIC,Ayden,12,100
2014,MALE,WHITE NON HISPANIC,Berl,12,100
2014,MALE,WHITE NON HISPANIC,Boruch,12,100
2014,MALE,WHITE NON HISPANIC,Brendan,12,100
2014,MALE,WHITE NON HISPANIC,Brooks,12,100
2014,MALE,WHITE NON HISPANIC,Drew,12,100
2014,MALE,WHITE NON HISPANIC,Elliott,12,100
2014,MALE,WHITE NON HISPANIC,Ellis,12,100
2014,MALE,WHITE NON HISPANIC,Emmett,12,100
2014,MALE,WHITE NON HISPANIC,Harry,12,100
2014,MALE,WHITE NON HISPANIC,Hillel,12,100
2014,MALE,WHITE NON HISPANIC,Kareem,12,100
2014,MALE,WHITE NON HISPANIC,Kyle,12,100
2014,MALE,WHITE NON HISPANIC,Leibish,12,100
2014,MALE,WHITE NON HISPANIC,Meilech,12,100
2014,MALE,WHITE NON HISPANIC,Menashe,12,100
2014,MALE,WHITE NON HISPANIC,Milan,12,100
2014,MALE,WHITE NON HISPANIC,Ryder,12,100
2014,MALE,WHITE NON HISPANIC,Theo,12,100
2014,MALE,WHITE NON HISPANIC,Wolf,12,100
2014,MALE,WHITE NON HISPANIC,Yaseen,12,100
2014,MALE,WHITE NON HISPANIC,Yoel,12,100
2014,MALE,WHITE NON HISPANIC,Anton,11,101
2014,MALE,WHITE NON HISPANIC,Avi,11,101
2014,MALE,WHITE NON HISPANIC,Aydin,11,101
2014,MALE,WHITE NON HISPANIC,Binyamin,11,101
2014,MALE,WHITE NON HISPANIC,Binyomin,11,101
2014,MALE,WHITE NON HISPANIC,Cormac,11,101
2014,MALE,WHITE NON HISPANIC,Dante,11,101
2014,MALE,WHITE NON HISPANIC,Filip,11,101
2014,MALE,WHITE NON HISPANIC,Grant,11,101
2014,MALE,WHITE NON HISPANIC,Jakub,11,101
2014,MALE,WHITE NON HISPANIC,Jax,11,101
2014,MALE,WHITE NON HISPANIC,Lincoln,11,101
2014,MALE,WHITE NON HISPANIC,Nikita,11,101
2014,MALE,WHITE NON HISPANIC,Nosson,11,101
2014,MALE,WHITE NON HISPANIC,Pinchus,11,101
2014,MALE,WHITE NON HISPANIC,Reed,11,101
2014,MALE,WHITE NON HISPANIC,Reuben,11,101
2014,MALE,WHITE NON HISPANIC,Riley,11,101
2014,MALE,WHITE NON HISPANIC,Rory,11,101
2014,MALE,WHITE NON HISPANIC,Shloime,11,101
2014,MALE,WHITE NON HISPANIC,Silas,11,101
2014,MALE,WHITE NON HISPANIC,Vincenzo,11,101
2014,MALE,WHITE NON HISPANIC,Wesley,11,101
2014,MALE,WHITE NON HISPANIC,Weston,11,101
2014,MALE,WHITE NON HISPANIC,Winston,11,101
2014,MALE,WHITE NON HISPANIC,Yahya,11,101
2014,MALE,WHITE NON HISPANIC,Berish,10,102
2014,MALE,WHITE NON HISPANIC,Dashiell,10,102
2014,MALE,WHITE NON HISPANIC,Denis,10,102
2014,MALE,WHITE NON HISPANIC,Erik,10,102
2014,MALE,WHITE NON HISPANIC,Giuseppe,10,102
2014,MALE,WHITE NON HISPANIC,Hayden,10,102
2014,MALE,WHITE NON HISPANIC,Imran,10,102
2014,MALE,WHITE NON HISPANIC,Issac,10,102
2014,MALE,WHITE NON HISPANIC,Karas,10,102
2014,MALE,WHITE NON HISPANIC,Lucien,10,102
2014,MALE,WHITE NON HISPANIC,Marcel,10,102
2014,MALE,WHITE NON HISPANIC,Mordche,10,102
2014,MALE,WHITE NON HISPANIC,Myles,10,102
2014,MALE,WHITE NON HISPANIC,Nico,10,102
2014,MALE,WHITE NON HISPANIC,Shraga,10,102
2014,MALE,WHITE NON HISPANIC,Yidel,10,102
2015,MALE,HISPANIC,Liam,356,1
2015,MALE,HISPANIC,Dylan,339,2
2015,MALE,HISPANIC,Ethan,332,3
2015,MALE,HISPANIC,Matthew,308,4
2015,MALE,HISPANIC,Noah,297,5
2015,MALE,HISPANIC,Jacob,293,6
2015,MALE,HISPANIC,Jayden,267,7
2015,MALE,HISPANIC,Sebastian,265,8
2015,MALE,HISPANIC,Daniel,212,9
2015,MALE,HISPANIC,Angel,194,10
2015,MALE,HISPANIC,Lucas,190,11
2015,MALE,HISPANIC,Aiden,187,12
2015,MALE,HISPANIC,Alexander,177,13
2015,MALE,HISPANIC,Mason,174,14
2015,MALE,HISPANIC,Anthony,157,15
2015,MALE,HISPANIC,David,153,16
2015,MALE,HISPANIC,Christopher,152,17
2015,MALE,HISPANIC,Michael,150,18
2015,MALE,HISPANIC,Adrian,146,19
2015,MALE,HISPANIC,Joseph,134,20
2015,MALE,HISPANIC,Logan,133,21
2015,MALE,HISPANIC,Aaron,126,22
2015,MALE,HISPANIC,Gabriel,124,23
2015,MALE,HISPANIC,Isaac,124,23
2015,MALE,HISPANIC,Joshua,123,24
2015,MALE,HISPANIC,Jonathan,116,25
2015,MALE,HISPANIC,James,110,26
2015,MALE,HISPANIC,Jeremy,106,27
2015,MALE,HISPANIC,Mateo,106,27
2015,MALE,HISPANIC,Justin,104,28
2015,MALE,HISPANIC,Jose,102,29
2015,MALE,HISPANIC,Ian,98,30
2015,MALE,HISPANIC,Brandon,97,31
2015,MALE,HISPANIC,Christian,97,31
2015,MALE,HISPANIC,Jeremiah,97,31
2015,MALE,HISPANIC,Andrew,96,32
2015,MALE,HISPANIC,Ryan,93,33
2015,MALE,HISPANIC,Kevin,91,34
2015,MALE,HISPANIC,Julian,90,35
2015,MALE,HISPANIC,Luis,86,36
2015,MALE,HISPANIC,Iker,82,37
2015,MALE,HISPANIC,Benjamin,81,38
2015,MALE,HISPANIC,Elijah,80,39
2015,MALE,HISPANIC,Emmanuel,79,40
2015,MALE,HISPANIC,Samuel,77,41
2015,MALE,HISPANIC,Ayden,76,42
2015,MALE,HISPANIC,Carlos,75,43
2015,MALE,HISPANIC,Josiah,73,44
2015,MALE,HISPANIC,Joel,72,45
2015,MALE,HISPANIC,Nicholas,71,46
2015,MALE,HISPANIC,Alan,68,47
2015,MALE,HISPANIC,John,66,48
2015,MALE,HISPANIC,William,66,48
2015,MALE,HISPANIC,Elias,65,49
2015,MALE,HISPANIC,Evan,65,49
2015,MALE,HISPANIC,Nathan,65,49
2015,MALE,HISPANIC,Nathaniel,64,50
2015,MALE,HISPANIC,Xavier,64,50
2015,MALE,HISPANIC,Isaiah,63,51
2015,MALE,HISPANIC,Miguel,62,52
2015,MALE,HISPANIC,Steven,61,53
2015,MALE,HISPANIC,Erick,60,54
2015,MALE,HISPANIC,Jesus,60,54
2015,MALE,HISPANIC,Leonardo,59,55
2015,MALE,HISPANIC,Bryan,58,56
2015,MALE,HISPANIC,Caleb,58,56
2015,MALE,HISPANIC,Juan,55,57
2015,MALE,HISPANIC,Diego,54,58
2015,MALE,HISPANIC,Jason,52,59
2015,MALE,HISPANIC,Oliver,52,59
2015,MALE,HISPANIC,Derek,51,60
2015,MALE,HISPANIC,Kayden,51,60
2015,MALE,HISPANIC,Nicolas,51,60
2015,MALE,HISPANIC,Alejandro,50,61
2015,MALE,HISPANIC,Alex,48,62
2015,MALE,HISPANIC,Jace,48,62
2015,MALE,HISPANIC,Thiago,48,62
2015,MALE,HISPANIC,Axel,46,63
2015,MALE,HISPANIC,Jordan,46,63
2015,MALE,HISPANIC,Jadiel,45,64
2015,MALE,HISPANIC,Tyler,45,64
2015,MALE,HISPANIC,Santiago,44,65
2015,MALE,HISPANIC,Adam,43,66
2015,MALE,HISPANIC,Eli,43,66
2015,MALE,HISPANIC,Jaden,42,67
2015,MALE,HISPANIC,Julius,42,67
2015,MALE,HISPANIC,Victor,42,67
2015,MALE,HISPANIC,Austin,41,68
2015,MALE,HISPANIC,Jake,41,68
2015,MALE,HISPANIC,Leo,41,68
2015,MALE,HISPANIC,Amir,40,69
2015,MALE,HISPANIC,Matteo,39,70
2015,MALE,HISPANIC,Edward,38,71
2015,MALE,HISPANIC,Jayce,38,71
2015,MALE,HISPANIC,Jorge,38,71
2015,MALE,HISPANIC,Adriel,37,72
2015,MALE,HISPANIC,Alexis,37,72
2015,MALE,HISPANIC,Gael,37,72
2015,MALE,HISPANIC,Abraham,36,73
2015,MALE,HISPANIC,Milan,35,74
2015,MALE,HISPANIC,Oscar,35,74
2015,MALE,HISPANIC,Andy,34,75
2015,MALE,HISPANIC,Damian,34,75
2015,MALE,HISPANIC,Ivan,34,75
2015,MALE,HISPANIC,Cristian,33,76
2015,MALE,HISPANIC,Andres,32,77
2015,MALE,HISPANIC,Antonio,32,77
2015,MALE,HISPANIC,Bradley,32,77
2015,MALE,HISPANIC,Edwin,32,77
2015,MALE,HISPANIC,Kaiden,32,77
2015,MALE,HISPANIC,Eric,31,78
2015,MALE,HISPANIC,Hunter,31,78
2015,MALE,HISPANIC,Tristan,31,78
2015,MALE,HISPANIC,Cesar,30,79
2015,MALE,HISPANIC,Giovanni,30,79
2015,MALE,HISPANIC,Johan,30,79
2015,MALE,HISPANIC,Brian,29,80
2015,MALE,HISPANIC,Dominic,29,80
2015,MALE,HISPANIC,Josue,29,80
2015,MALE,HISPANIC,King,29,80
2015,MALE,HISPANIC,Max,29,80
2015,MALE,HISPANIC,Maximus,29,80
2015,MALE,HISPANIC,Dariel,28,81
2015,MALE,HISPANIC,Jack,28,81
2015,MALE,HISPANIC,Henry,27,82
2015,MALE,HISPANIC,Manuel,27,82
2015,MALE,HISPANIC,Rafael,27,82
2015,MALE,HISPANIC,Richard,27,82
2015,MALE,HISPANIC,Zachary,27,82
2015,MALE,HISPANIC,Albert,26,83
2015,MALE,HISPANIC,Jared,26,83
2015,MALE,HISPANIC,Marcos,26,83
2015,MALE,HISPANIC,Elian,25,84
2015,MALE,HISPANIC,Thomas,25,84
2015,MALE,HISPANIC,Brayden,24,85
2015,MALE,HISPANIC,Carter,24,85
2015,MALE,HISPANIC,Chase,24,85
2015,MALE,HISPANIC,Javier,24,85
2015,MALE,HISPANIC,Lorenzo,24,85
2015,MALE,HISPANIC,Noel,24,85
2015,MALE,HISPANIC,Brayan,23,86
2015,MALE,HISPANIC,Danny,23,86
2015,MALE,HISPANIC,Emanuel,23,86
2015,MALE,HISPANIC,Fabian,23,86
2015,MALE,HISPANIC,Hector,23,86
2015,MALE,HISPANIC,Kyle,23,86
2015,MALE,HISPANIC,Levi,23,86
2015,MALE,HISPANIC,Lukas,23,86
2015,MALE,HISPANIC,Owen,23,86
2015,MALE,HISPANIC,Ricardo,23,86
2015,MALE,HISPANIC,Robert,23,86
2015,MALE,HISPANIC,Jaxon,22,87
2015,MALE,HISPANIC,Jonah,22,87
2015,MALE,HISPANIC,Matias,22,87
2015,MALE,HISPANIC,Pedro,22,87
2015,MALE,HISPANIC,Yadiel,22,87
2015,MALE,HISPANIC,Abel,21,88
2015,MALE,HISPANIC,Allen,21,88
2015,MALE,HISPANIC,Anderson,21,88
2015,MALE,HISPANIC,Chris,21,88
2015,MALE,HISPANIC,Emilio,21,88
2015,MALE,HISPANIC,Jeffrey,21,88
2015,MALE,HISPANIC,Kenneth,21,88
2015,MALE,HISPANIC,Luca,21,88
2015,MALE,HISPANIC,Marco,21,88
2015,MALE,HISPANIC,Roman,21,88
2015,MALE,HISPANIC,Vincent,21,88
2015,MALE,HISPANIC,Alvin,20,89
2015,MALE,HISPANIC,Ariel,20,89
2015,MALE,HISPANIC,Cameron,20,89
2015,MALE,HISPANIC,Ismael,20,89
2015,MALE,HISPANIC,Landon,20,89
2015,MALE,HISPANIC,Ashton,19,90
2015,MALE,HISPANIC,Avery,19,90
2015,MALE,HISPANIC,Edgar,19,90
2015,MALE,HISPANIC,Emiliano,19,90
2015,MALE,HISPANIC,Grayson,19,90
2015,MALE,HISPANIC,Jaiden,19,90
2015,MALE,HISPANIC,Aidan,18,91
2015,MALE,HISPANIC,Felix,18,91
2015,MALE,HISPANIC,Israel,18,91
2015,MALE,HISPANIC,Jackson,18,91
2015,MALE,HISPANIC,Mario,18,91
2015,MALE,HISPANIC,Omar,18,91
2015,MALE,HISPANIC,Dominick,17,92
2015,MALE,HISPANIC,Ean,17,92
2015,MALE,HISPANIC,Enzo,17,92
2015,MALE,HISPANIC,Esteban,17,92
2015,MALE,HISPANIC,Fernando,17,92
2015,MALE,HISPANIC,Jefferson,17,92
2015,MALE,HISPANIC,Luke,17,92
2015,MALE,HISPANIC,Martin,17,92
2015,MALE,HISPANIC,Mathew,17,92
2015,MALE,HISPANIC,Maximiliano,17,92
2015,MALE,HISPANIC,Maxwell,17,92
2015,MALE,HISPANIC,Abdiel,16,93
2015,MALE,HISPANIC,Byron,16,93
2015,MALE,HISPANIC,Gavin,16,93
2015,MALE,HISPANIC,Joaquin,16,93
2015,MALE,HISPANIC,Leandro,16,93
2015,MALE,HISPANIC,Messiah,16,93
2015,MALE,HISPANIC,Seth,16,93
2015,MALE,HISPANIC,Zayden,16,93
2015,MALE,HISPANIC,Angelo,15,94
2015,MALE,HISPANIC,Armani,15,94
2015,MALE,HISPANIC,Francisco,15,94
2015,MALE,HISPANIC,Frank,15,94
2015,MALE,HISPANIC,Jaime,15,94
2015,MALE,HISPANIC,Mathias,15,94
2015,MALE,HISPANIC,Roberto,15,94
2015,MALE,HISPANIC,Saul,15,94
2015,MALE,HISPANIC,Allan,14,95
2015,MALE,HISPANIC,Bruce,14,95
2015,MALE,HISPANIC,Enrique,14,95
2015,MALE,HISPANIC,Kaleb,14,95
2015,MALE,HISPANIC,Pablo,14,95
2015,MALE,HISPANIC,Paul,14,95
2015,MALE,HISPANIC,Peter,14,95
2015,MALE,HISPANIC,Randy,14,95
2015,MALE,HISPANIC,Ronald,14,95
2015,MALE,HISPANIC,Yariel,14,95
2015,MALE,HISPANIC,Amari,13,96
2015,MALE,HISPANIC,Bryant,13,96
2015,MALE,HISPANIC,Bryce,13,96
2015,MALE,HISPANIC,Damien,13,96
2015,MALE,HISPANIC,Devin,13,96
2015,MALE,HISPANIC,Eliam,13,96
2015,MALE,HISPANIC,George,13,96
2015,MALE,HISPANIC,Jaxson,13,96
2015,MALE,HISPANIC,Jayson,13,96
2015,MALE,HISPANIC,Leon,13,96
2015,MALE,HISPANIC,Leonidas,13,96
2015,MALE,HISPANIC,Marcus,13,96
2015,MALE,HISPANIC,Moises,13,96
2015,MALE,HISPANIC,Prince,13,96
2015,MALE,HISPANIC,Romeo,13,96
2015,MALE,HISPANIC,Sergio,13,96
2015,MALE,HISPANIC,Xander,13,96
2015,MALE,HISPANIC,Cristopher,12,97
2015,MALE,HISPANIC,Dante,12,97
2015,MALE,HISPANIC,Edison,12,97
2015,MALE,HISPANIC,Eduardo,12,97
2015,MALE,HISPANIC,Elliot,12,97
2015,MALE,HISPANIC,Franklin,12,97
2015,MALE,HISPANIC,Isaias,12,97
2015,MALE,HISPANIC,Jael,12,97
2015,MALE,HISPANIC,Jonael,12,97
2015,MALE,HISPANIC,Jonas,12,97
2015,MALE,HISPANIC,Jordi,12,97
2015,MALE,HISPANIC,Kyrie,12,97
2015,MALE,HISPANIC,Nelson,12,97
2015,MALE,HISPANIC,Neymar,12,97
2015,MALE,HISPANIC,Uriel,12,97
2015,MALE,HISPANIC,Charles,11,98
2015,MALE,HISPANIC,Charlie,11,98
2015,MALE,HISPANIC,Darwin,11,98
2015,MALE,HISPANIC,Jean,11,98
2015,MALE,HISPANIC,Julio,11,98
2015,MALE,HISPANIC,Kenny,11,98
2015,MALE,HISPANIC,Louis,11,98
2015,MALE,HISPANIC,Yahir,11,98
2015,MALE,HISPANIC,Alberto,10,99
2015,MALE,HISPANIC,Alonso,10,99
2015,MALE,HISPANIC,Armando,10,99
2015,MALE,HISPANIC,Bruno,10,99
2015,MALE,HISPANIC,Ezekiel,10,99
2015,MALE,HISPANIC,Ezequiel,10,99
2015,MALE,HISPANIC,Francis,10,99
2015,MALE,HISPANIC,Gregory,10,99
2015,MALE,HISPANIC,Hudson,10,99
2015,MALE,HISPANIC,Jariel,10,99
2015,MALE,HISPANIC,Joziah,10,99
2015,MALE,HISPANIC,Julien,10,99
2015,MALE,HISPANIC,Karter,10,99
2015,MALE,HISPANIC,Kelvin,10,99
2015,MALE,HISPANIC,Lenny,10,99
2015,MALE,HISPANIC,Leonel,10,99
2015,MALE,HISPANIC,Marc,10,99
2015,MALE,HISPANIC,Mauricio,10,99
2015,MALE,HISPANIC,Preston,10,99
2015,MALE,HISPANIC,Ronaldo,10,99
2015,MALE,HISPANIC,Stephen,10,99
2015,MALE,HISPANIC,Valentino,10,99
2015,MALE,HISPANIC,Wesley,10,99
2015,MALE,HISPANIC,Zion,10,99
2015,FEMALE,HISPANIC,Isabella,307,1
2015,FEMALE,HISPANIC,Sophia,269,2
2015,FEMALE,HISPANIC,Mia,257,3
2015,FEMALE,HISPANIC,Emma,196,4
2015,FEMALE,HISPANIC,Camila,180,5
2015,FEMALE,HISPANIC,Sofia,178,6
2015,FEMALE,HISPANIC,Abigail,143,7
2015,FEMALE,HISPANIC,Ashley,138,8
2015,FEMALE,HISPANIC,Emily,137,9
2015,FEMALE,HISPANIC,Madison,120,10
2015,FEMALE,HISPANIC,Victoria,118,11
2015,FEMALE,HISPANIC,Alexa,105,12
2015,FEMALE,HISPANIC,Leah,102,13
2015,FEMALE,HISPANIC,Valentina,99,14
2015,FEMALE,HISPANIC,Scarlett,95,15
2015,FEMALE,HISPANIC,Olivia,94,16
2015,FEMALE,HISPANIC,Ariana,93,17
2015,FEMALE,HISPANIC,Brianna,93,17
2015,FEMALE,HISPANIC,Samantha,90,18
2015,FEMALE,HISPANIC,Allison,88,19
2015,FEMALE,HISPANIC,Kimberly,88,19
2015,FEMALE,HISPANIC,Genesis,85,20
2015,FEMALE,HISPANIC,Hailey,84,21
2015,FEMALE,HISPANIC,Melanie,84,21
2015,FEMALE,HISPANIC,Zoe,80,22
2015,FEMALE,HISPANIC,Amy,78,23
2015,FEMALE,HISPANIC,Ava,76,24
2015,FEMALE,HISPANIC,Elizabeth,74,25
2015,FEMALE,HISPANIC,Chloe,72,26
2015,FEMALE,HISPANIC,Arianna,70,27
2015,FEMALE,HISPANIC,Kaylee,69,28
2015,FEMALE,HISPANIC,Alaia,67,29
2015,FEMALE,HISPANIC,Kylie,66,30
2015,FEMALE,HISPANIC,Amelia,65,31
2015,FEMALE,HISPANIC,Sarah,64,32
2015,FEMALE,HISPANIC,Aaliyah,62,33
2015,FEMALE,HISPANIC,Gabriella,61,34
2015,FEMALE,HISPANIC,Daniela,60,35
2015,FEMALE,HISPANIC,Delilah,56,36
2015,FEMALE,HISPANIC,Emely,56,36
2015,FEMALE,HISPANIC,Savannah,55,37
2015,FEMALE,HISPANIC,Gabriela,54,38
2015,FEMALE,HISPANIC,Bella,53,39
2015,FEMALE,HISPANIC,Nicole,52,40
2015,FEMALE,HISPANIC,Penelope,52,40
2015,FEMALE,HISPANIC,Valerie,52,40
2015,FEMALE,HISPANIC,Adriana,51,41
2015,FEMALE,HISPANIC,Layla,50,42
2015,FEMALE,HISPANIC,Zoey,49,43
2015,FEMALE,HISPANIC,Andrea,48,44
2015,FEMALE,HISPANIC,Jade,48,44
2015,FEMALE,HISPANIC,Katherine,48,44
2015,FEMALE,HISPANIC,Luna,47,45
2015,FEMALE,HISPANIC,Mila,47,45
2015,FEMALE,HISPANIC,Maya,46,46
2015,FEMALE,HISPANIC,Isabel,45,47
2015,FEMALE,HISPANIC,Aubrey,44,48
2015,FEMALE,HISPANIC,Maria,44,48
2015,FEMALE,HISPANIC,Eva,43,49
2015,FEMALE,HISPANIC,Juliette,43,49
2015,FEMALE,HISPANIC,Charlotte,42,50
2015,FEMALE,HISPANIC,Grace,42,50
2015,FEMALE,HISPANIC,Michelle,42,50
2015,FEMALE,HISPANIC,Amaya,41,51
2015,FEMALE,HISPANIC,Avery,40,52
2015,FEMALE,HISPANIC,Alina,39,53
2015,FEMALE,HISPANIC,Eliana,39,53
2015,FEMALE,HISPANIC,Diana,38,54
2015,FEMALE,HISPANIC,Evelyn,38,54
2015,FEMALE,HISPANIC,Skylar,38,54
2015,FEMALE,HISPANIC,Angelina,37,55
2015,FEMALE,HISPANIC,Kayla,37,55
2015,FEMALE,HISPANIC,Khloe,37,55
2015,FEMALE,HISPANIC,Ana,36,56
2015,FEMALE,HISPANIC,Aylin,36,56
2015,FEMALE,HISPANIC,Riley,36,56
2015,FEMALE,HISPANIC,Valeria,36,56
2015,FEMALE,HISPANIC,Jayleen,34,57
2015,FEMALE,HISPANIC,Melany,34,57
2015,FEMALE,HISPANIC,Chelsea,33,58
2015,FEMALE,HISPANIC,Stephanie,33,58
2015,FEMALE,HISPANIC,Amanda,32,59
2015,FEMALE,HISPANIC,Kiara,32,59
2015,FEMALE,HISPANIC,Leslie,32,59
2015,FEMALE,HISPANIC,Serenity,32,59
2015,FEMALE,HISPANIC,Jazmin,31,60
2015,FEMALE,HISPANIC,Leilani,31,60
2015,FEMALE,HISPANIC,Vanessa,31,60
2015,FEMALE,HISPANIC,Alyssa,30,61
2015,FEMALE,HISPANIC,Gianna,30,61
2015,FEMALE,HISPANIC,Lucia,30,61
2015,FEMALE,HISPANIC,Naomi,30,61
2015,FEMALE,HISPANIC,Natalie,30,61
2015,FEMALE,HISPANIC,Amber,29,62
2015,FEMALE,HISPANIC,Athena,29,62
2015,FEMALE,HISPANIC,Kaitlyn,29,62
2015,FEMALE,HISPANIC,Mya,29,62
2015,FEMALE,HISPANIC,Sarai,29,62
2015,FEMALE,HISPANIC,Jasmine,28,63
2015,FEMALE,HISPANIC,Juliet,28,63
2015,FEMALE,HISPANIC,Lia,28,63
2015,FEMALE,HISPANIC,Danna,27,64
2015,FEMALE,HISPANIC,Elena,27,64
2015,FEMALE,HISPANIC,Aurora,26,65
2015,FEMALE,HISPANIC,Ella,26,65
2015,FEMALE,HISPANIC,Hannah,26,65
2015,FEMALE,HISPANIC,Madelyn,26,65
2015,FEMALE,HISPANIC,Violet,26,65
2015,FEMALE,HISPANIC,Briana,25,66
2015,FEMALE,HISPANIC,Brittany,25,66
2015,FEMALE,HISPANIC,Maia,25,66
2015,FEMALE,HISPANIC,Yaretzi,25,66
2015,FEMALE,HISPANIC,Alana,24,67
2015,FEMALE,HISPANIC,Alexandra,24,67
2015,FEMALE,HISPANIC,Jennifer,24,67
2015,FEMALE,HISPANIC,Melissa,24,67
2015,FEMALE,HISPANIC,Sophie,24,67
2015,FEMALE,HISPANIC,Alison,23,68
2015,FEMALE,HISPANIC,Karen,23,68
2015,FEMALE,HISPANIC,Lizbeth,23,68
2015,FEMALE,HISPANIC,Natalia,23,68
2015,FEMALE,HISPANIC,Sara,23,68
2015,FEMALE,HISPANIC,Ximena,23,68
2015,FEMALE,HISPANIC,Angelica,22,69
2015,FEMALE,HISPANIC,Aria,22,69
2015,FEMALE,HISPANIC,Jaylene,22,69
2015,FEMALE,HISPANIC,Juliana,22,69
2015,FEMALE,HISPANIC,Kamila,22,69
2015,FEMALE,HISPANIC,Liliana,22,69
2015,FEMALE,HISPANIC,Nylah,22,69
2015,FEMALE,HISPANIC,Jayla,21,70
2015,FEMALE,HISPANIC,Analia,20,71
2015,FEMALE,HISPANIC,Ariel,20,71
2015,FEMALE,HISPANIC,Autumn,20,71
2015,FEMALE,HISPANIC,Esther,20,71
2015,FEMALE,HISPANIC,Julianna,20,71
2015,FEMALE,HISPANIC,London,20,71
2015,FEMALE,HISPANIC,Melody,20,71
2015,FEMALE,HISPANIC,Alondra,19,72
2015,FEMALE,HISPANIC,Dayana,19,72
2015,FEMALE,HISPANIC,Giselle,19,72
2015,FEMALE,HISPANIC,Jessica,19,72
2015,FEMALE,HISPANIC,Julia,19,72
2015,FEMALE,HISPANIC,Leila,19,72
2015,FEMALE,HISPANIC,Lily,19,72
2015,FEMALE,HISPANIC,Luciana,19,72
2015,FEMALE,HISPANIC,Miranda,19,72
2015,FEMALE,HISPANIC,Nathaly,19,72
2015,FEMALE,HISPANIC,Selena,19,72
2015,FEMALE,HISPANIC,Alice,18,73
2015,FEMALE,HISPANIC,Aliyah,18,73
2015,FEMALE,HISPANIC,April,18,73
2015,FEMALE,HISPANIC,Audrey,18,73
2015,FEMALE,HISPANIC,Eileen,18,73
2015,FEMALE,HISPANIC,Guadalupe,18,73
2015,FEMALE,HISPANIC,Isabelle,18,73
2015,FEMALE,HISPANIC,Jocelyn,18,73
2015,FEMALE,HISPANIC,Mariah,18,73
2015,FEMALE,HISPANIC,Aileen,17,74
2015,FEMALE,HISPANIC,Alejandra,17,74
2015,FEMALE,HISPANIC,Daniella,17,74
2015,FEMALE,HISPANIC,Emilia,17,74
2015,FEMALE,HISPANIC,Faith,17,74
2015,FEMALE,HISPANIC,Jacqueline,17,74
2015,FEMALE,HISPANIC,Karla,17,74
2015,FEMALE,HISPANIC,Kelly,17,74
2015,FEMALE,HISPANIC,Laila,17,74
2015,FEMALE,HISPANIC,Angelique,16,75
2015,FEMALE,HISPANIC,Antonella,16,75
2015,FEMALE,HISPANIC,Aubree,16,75
2015,FEMALE,HISPANIC,Jazlyn,16,75
2015,FEMALE,HISPANIC,Julissa,16,75
2015,FEMALE,HISPANIC,Lauren,16,75
2015,FEMALE,HISPANIC,Mackenzie,16,75
2015,FEMALE,HISPANIC,Sarahi,16,75
2015,FEMALE,HISPANIC,Sherlyn,16,75
2015,FEMALE,HISPANIC,Adrianna,15,76
2015,FEMALE,HISPANIC,Alicia,15,76
2015,FEMALE,HISPANIC,Alisson,15,76
2015,FEMALE,HISPANIC,Catalina,15,76
2015,FEMALE,HISPANIC,Daisy,15,76
